1.17107819266892_[TARGET 32 NAME]_[ORGANIZER 5 NAME]
1.1719280516047_[TARGET 433 NAME]_[ORGANIZER 14 NAME]
1.17854185807607_[TARGET 284 NAME]_[ORGANIZER 13 NAME]
1.17902226488598_[TARGET 96 NAME]_[ORGANIZER 20 NAME]
1.17992774055218_[TARGET 76 NAME]_[ORGANIZER 3 NAME]
1.18000535781197_[TARGET 111 NAME]_[ORGANIZER 11 NAME]
1.18125850571275_[TARGET 202 NAME]_[ORGANIZER 32 NAME]
1.18666684454052_[TARGET 265 NAME]_[ORGANIZER 28 NAME]
1.18860791357385_[TARGET 247 NAME]_[ORGANIZER 15 NAME]
1.18864949971973_[TARGET 461 NAME]_[ORGANIZER 1 NAME]
1.19070532462559_[TARGET 104 NAME]_[ORGANIZER 11 NAME]
1.19555234774663_[TARGET 419 NAME]_[ORGANIZER 37 NAME]
1.19822237447727_[TARGET 337 NAME]_[ORGANIZER 17 NAME]
1.19824989498303_[TARGET 380 NAME]_[ORGANIZER 38 NAME]
1.19938230663408_[TARGET 488 NAME]_[ORGANIZER 12 NAME]
1.19938962863203_[TARGET 127 NAME]_[ORGANIZER 30 NAME]
1.20183898287078_[TARGET 266 NAME]_[ORGANIZER 13 NAME]
1.20273402626481_[TARGET 583 NAME]_[ORGANIZER 3 NAME]
1.2070642846439_[TARGET 619 NAME]_[ORGANIZER 14 NAME]
1.20748157298645_[TARGET 577 NAME]_[ORGANIZER 10 NAME]
1.20755002298212_[TARGET 618 NAME]_[ORGANIZER 10 NAME]
1.20911197841487_[TARGET 154 NAME]_[ORGANIZER 3 NAME]
1.21168549673826_[TARGET 368 NAME]_[ORGANIZER 15 NAME]
1.2130654592411_[TARGET 616 NAME]_[ORGANIZER 8 NAME]
1.21420632773223_[TARGET 512 NAME]_[ORGANIZER 31 NAME]
1.21774947801536_[TARGET 134 NAME]_[ORGANIZER 7 NAME]
1.21873779100536_[TARGET 123 NAME]_[ORGANIZER 1 NAME]
1.21958879941932_[TARGET 330 NAME]_[ORGANIZER 27 NAME]
1.22405062007843_[TARGET 636 NAME]_[ORGANIZER 14 NAME]
1.22501907229651_[TARGET 140 NAME]_[ORGANIZER 28 NAME]
1.22584076396536_[TARGET 522 NAME]_[ORGANIZER 21 NAME]
1.22985526912823_[TARGET 520 NAME]_[ORGANIZER 28 NAME]
1.23266743800211_[TARGET 648 NAME]_[ORGANIZER 33 NAME]
1.2329386396825_[TARGET 88 NAME]_[ORGANIZER 3 NAME]
1.23453797239462_[TARGET 36 NAME]_[ORGANIZER 18 NAME]
1.23478765946484_[TARGET 191 NAME]_[ORGANIZER 9 NAME]
1.23554551815668_[TARGET 377 NAME]_[ORGANIZER 8 NAME]
1.2389893178426_[TARGET 492 NAME]_[ORGANIZER 18 NAME]
1.23961326375419_[TARGET 259 NAME]_[ORGANIZER 13 NAME]
1.2404329841085_[TARGET 161 NAME]_[ORGANIZER 10 NAME]
1.24050343657361_[TARGET 199 NAME]_[ORGANIZER 11 NAME]
1.24262480214899_[TARGET 121 NAME]_[ORGANIZER 15 NAME]
1.24320028218528_[TARGET 409 NAME]_[ORGANIZER 24 NAME]
1.24709143601221_[TARGET 334 NAME]_[ORGANIZER 39 NAME]
1.26100969616567_[TARGET 634 NAME]_[ORGANIZER 6 NAME]
1.2616536569759_[TARGET 344 NAME]_[ORGANIZER 34 NAME]
1.26259429492643_[TARGET 286 NAME]_[ORGANIZER 40 NAME]
1.26262309005711_[TARGET 373 NAME]_[ORGANIZER 26 NAME]
1.2658683070451_[TARGET 76 NAME]_[ORGANIZER 6 NAME]
1.26699925060803_[TARGET 385 NAME]_[ORGANIZER 4 NAME]
1.27603984771919_[TARGET 1 NAME]_[ORGANIZER 6 NAME]
1.27638094557979_[TARGET 49 NAME]_[ORGANIZER 23 NAME]
1.27973365698418_[TARGET 112 NAME]_[ORGANIZER 7 NAME]
1.28354158795516_[TARGET 262 NAME]_[ORGANIZER 27 NAME]
1.28477616323761_[TARGET 491 NAME]_[ORGANIZER 17 NAME]
1.28539947986014_[TARGET 264 NAME]_[ORGANIZER 26 NAME]
1.28547045242997_[TARGET 181 NAME]_[ORGANIZER 10 NAME]
1.28736365516203_[TARGET 501 NAME]_[ORGANIZER 21 NAME]
1.28880795410096_[TARGET 594 NAME]_[ORGANIZER 40 NAME]
1.29004525814752_[TARGET 44 NAME]_[ORGANIZER 20 NAME]
1.29066131079655_[TARGET 407 NAME]_[ORGANIZER 31 NAME]
1.29364208033168_[TARGET 149 NAME]_[ORGANIZER 30 NAME]
1.29476180305935_[TARGET 190 NAME]_[ORGANIZER 32 NAME]
1.30314328119901_[TARGET 556 NAME]_[ORGANIZER 9 NAME]
1.30475924022663_[TARGET 519 NAME]_[ORGANIZER 1 NAME]
1.30617475028928_[TARGET 21 NAME]_[ORGANIZER 22 NAME]
1.30617992250103_[TARGET 336 NAME]_[ORGANIZER 32 NAME]
1.31262332862624_[TARGET 102 NAME]_[ORGANIZER 33 NAME]
1.31333945813932_[TARGET 417 NAME]_[ORGANIZER 20 NAME]
1.31429662754536_[TARGET 58 NAME]_[ORGANIZER 32 NAME]
1.31608885096127_[TARGET 509 NAME]_[ORGANIZER 27 NAME]
1.31836706376588_[TARGET 520 NAME]_[ORGANIZER 7 NAME]
1.31895522670107_[TARGET 322 NAME]_[ORGANIZER 18 NAME]
1.32595870486302_[TARGET 648 NAME]_[ORGANIZER 19 NAME]
1.32819095783501_[TARGET 390 NAME]_[ORGANIZER 2 NAME]
1.3307067612725_[TARGET 231 NAME]_[ORGANIZER 24 NAME]
1.33130747989713_[TARGET 583 NAME]_[ORGANIZER 25 NAME]
1.332664058788_[TARGET 350 NAME]_[ORGANIZER 23 NAME]
1.33356831543936_[TARGET 163 NAME]_[ORGANIZER 25 NAME]
1.33546599670411_[TARGET 489 NAME]_[ORGANIZER 4 NAME]
1.33935715473071_[TARGET 37 NAME]_[ORGANIZER 5 NAME]
1.34178191223349_[TARGET 198 NAME]_[ORGANIZER 14 NAME]
1.34650879742491_[TARGET 605 NAME]_[ORGANIZER 1 NAME]
1.3476240217553_[TARGET 414 NAME]_[ORGANIZER 35 NAME]
1.35159179181096_[TARGET 443 NAME]_[ORGANIZER 22 NAME]
1.35383027978929_[TARGET 225 NAME]_[ORGANIZER 4 NAME]
1.35487862095125_[TARGET 495 NAME]_[ORGANIZER 9 NAME]
1.3558362340713_[TARGET 558 NAME]_[ORGANIZER 33 NAME]
1.35622405645682_[TARGET 31 NAME]_[ORGANIZER 18 NAME]
1.35666064430286_[TARGET 642 NAME]_[ORGANIZER 25 NAME]
1.35850443209581_[TARGET 80 NAME]_[ORGANIZER 21 NAME]
1.3615136499359_[TARGET 610 NAME]_[ORGANIZER 6 NAME]
1.3630208651365_[TARGET 183 NAME]_[ORGANIZER 8 NAME]
1.36336384558299_[TARGET 131 NAME]_[ORGANIZER 11 NAME]
1.36791999014131_[TARGET 23 NAME]_[ORGANIZER 39 NAME]
1.36855962876644_[TARGET 333 NAME]_[ORGANIZER 36 NAME]
1.36962933851286_[TARGET 213 NAME]_[ORGANIZER 2 NAME]
1.36995447382036_[TARGET 105 NAME]_[ORGANIZER 13 NAME]
1.37181736037498_[TARGET 354 NAME]_[ORGANIZER 14 NAME]
1.37270435766335_[TARGET 2 NAME]_[ORGANIZER 21 NAME]
1.37743136680659_[TARGET 35 NAME]_[ORGANIZER 6 NAME]
1.3826080196893_[TARGET 607 NAME]_[ORGANIZER 22 NAME]
1.38572903593541_[TARGET 196 NAME]_[ORGANIZER 8 NAME]
1.38698224498519_[TARGET 45 NAME]_[ORGANIZER 28 NAME]
1.39313570795656_[TARGET 266 NAME]_[ORGANIZER 10 NAME]
1.39378366166036_[TARGET 249 NAME]_[ORGANIZER 31 NAME]
1.39475729505025_[TARGET 522 NAME]_[ORGANIZER 19 NAME]
1.39815894361927_[TARGET 381 NAME]_[ORGANIZER 21 NAME]
1.40631509292251_[TARGET 445 NAME]_[ORGANIZER 40 NAME]
1.40862890934244_[TARGET 462 NAME]_[ORGANIZER 33 NAME]
1.41547964326388_[TARGET 5 NAME]_[ORGANIZER 38 NAME]
1.41589983173712_[TARGET 118 NAME]_[ORGANIZER 25 NAME]
1.41656730018059_[TARGET 143 NAME]_[ORGANIZER 29 NAME]
1.42006150923658_[TARGET 196 NAME]_[ORGANIZER 24 NAME]
1.42211723694176_[TARGET 171 NAME]_[ORGANIZER 8 NAME]
1.42227473243863_[TARGET 367 NAME]_[ORGANIZER 5 NAME]
1.42608419542243_[TARGET 74 NAME]_[ORGANIZER 5 NAME]
1.42871577367953_[TARGET 463 NAME]_[ORGANIZER 25 NAME]
1.43028999120925_[TARGET 509 NAME]_[ORGANIZER 2 NAME]
1.43053514102712_[TARGET 165 NAME]_[ORGANIZER 33 NAME]
1.43164232112037_[TARGET 525 NAME]_[ORGANIZER 10 NAME]
1.43348172989239_[TARGET 10 NAME]_[ORGANIZER 11 NAME]
1.43456153231943_[TARGET 70 NAME]_[ORGANIZER 30 NAME]
1.43848575889847_[TARGET 227 NAME]_[ORGANIZER 37 NAME]
1.4412874132168_[TARGET 400 NAME]_[ORGANIZER 34 NAME]
1.44291809395693_[TARGET 528 NAME]_[ORGANIZER 19 NAME]
1.4437167258855_[TARGET 157 NAME]_[ORGANIZER 40 NAME]
1.44445597229953_[TARGET 321 NAME]_[ORGANIZER 6 NAME]
1.44812720322922_[TARGET 308 NAME]_[ORGANIZER 31 NAME]
1.44814938540505_[TARGET 437 NAME]_[ORGANIZER 12 NAME]
1.44937972230689_[TARGET 311 NAME]_[ORGANIZER 2 NAME]
1.45157122629602_[TARGET 130 NAME]_[ORGANIZER 14 NAME]
1.4549105620602_[TARGET 393 NAME]_[ORGANIZER 5 NAME]
1.45727070771404_[TARGET 483 NAME]_[ORGANIZER 14 NAME]
1.46005899444941_[TARGET 36 NAME]_[ORGANIZER 2 NAME]
1.46234571880616_[TARGET 64 NAME]_[ORGANIZER 18 NAME]
1.46457516286834_[TARGET 527 NAME]_[ORGANIZER 14 NAME]
1.4653342189116_[TARGET 540 NAME]_[ORGANIZER 16 NAME]
1.47001702733157_[TARGET 91 NAME]_[ORGANIZER 32 NAME]
1.47216724172983_[TARGET 582 NAME]_[ORGANIZER 33 NAME]
1.47258538738681_[TARGET 369 NAME]_[ORGANIZER 13 NAME]
1.47341051535668_[TARGET 153 NAME]_[ORGANIZER 23 NAME]
1.47699168555681_[TARGET 546 NAME]_[ORGANIZER 5 NAME]
1.4780165276687_[TARGET 18 NAME]_[ORGANIZER 6 NAME]
1.47921298303524_[TARGET 126 NAME]_[ORGANIZER 18 NAME]
1.48520646595594_[TARGET 17 NAME]_[ORGANIZER 26 NAME]
1.48863096099235_[TARGET 131 NAME]_[ORGANIZER 34 NAME]
1.48965805301341_[TARGET 179 NAME]_[ORGANIZER 15 NAME]
1.48966326127602_[TARGET 455 NAME]_[ORGANIZER 32 NAME]
1.49003596181967_[TARGET 430 NAME]_[ORGANIZER 25 NAME]
1.49013144486228_[TARGET 236 NAME]_[ORGANIZER 40 NAME]
1.49170875279115_[TARGET 594 NAME]_[ORGANIZER 16 NAME]
1.49378239599915_[TARGET 112 NAME]_[ORGANIZER 12 NAME]
1.49705709548649_[TARGET 57 NAME]_[ORGANIZER 33 NAME]
1.49983617511041_[TARGET 263 NAME]_[ORGANIZER 30 NAME]
1.50110954172673_[TARGET 71 NAME]_[ORGANIZER 31 NAME]
1.50207180659383_[TARGET 459 NAME]_[ORGANIZER 17 NAME]
1.50620761202132_[TARGET 437 NAME]_[ORGANIZER 18 NAME]
1.50731675459846_[TARGET 328 NAME]_[ORGANIZER 8 NAME]
1.51299956164518_[TARGET 379 NAME]_[ORGANIZER 5 NAME]
1.51361175979062_[TARGET 202 NAME]_[ORGANIZER 20 NAME]
1.51473822802821_[TARGET 462 NAME]_[ORGANIZER 5 NAME]
1.51663185043736_[TARGET 284 NAME]_[ORGANIZER 29 NAME]
1.52005143106983_[TARGET 570 NAME]_[ORGANIZER 13 NAME]
1.52012719916422_[TARGET 182 NAME]_[ORGANIZER 1 NAME]
1.52210242145244_[TARGET 191 NAME]_[ORGANIZER 28 NAME]
1.52252597187971_[TARGET 366 NAME]_[ORGANIZER 9 NAME]
1.52256797985067_[TARGET 431 NAME]_[ORGANIZER 35 NAME]
1.52591857614833_[TARGET 606 NAME]_[ORGANIZER 21 NAME]
1.52661194162634_[TARGET 486 NAME]_[ORGANIZER 24 NAME]
1.52767936630338_[TARGET 530 NAME]_[ORGANIZER 30 NAME]
1.52793767021678_[TARGET 580 NAME]_[ORGANIZER 14 NAME]
1.52924580605655_[TARGET 493 NAME]_[ORGANIZER 25 NAME]
1.53276431470716_[TARGET 27 NAME]_[ORGANIZER 20 NAME]
1.53511350165276_[TARGET 224 NAME]_[ORGANIZER 23 NAME]
1.54236914373314_[TARGET 548 NAME]_[ORGANIZER 26 NAME]
1.54247915419311_[TARGET 205 NAME]_[ORGANIZER 26 NAME]
1.54710146817056_[TARGET 481 NAME]_[ORGANIZER 36 NAME]
1.54938209985382_[TARGET 529 NAME]_[ORGANIZER 39 NAME]
1.55184324202338_[TARGET 175 NAME]_[ORGANIZER 36 NAME]
1.5531559355865_[TARGET 301 NAME]_[ORGANIZER 25 NAME]
1.55423954927797_[TARGET 330 NAME]_[ORGANIZER 1 NAME]
1.55437398808545_[TARGET 354 NAME]_[ORGANIZER 35 NAME]
1.55630379031291_[TARGET 144 NAME]_[ORGANIZER 12 NAME]
1.55698563868289_[TARGET 505 NAME]_[ORGANIZER 33 NAME]
1.55796125249288_[TARGET 124 NAME]_[ORGANIZER 12 NAME]
1.55825270866445_[TARGET 612 NAME]_[ORGANIZER 19 NAME]
1.55839037659031_[TARGET 185 NAME]_[ORGANIZER 20 NAME]
1.55984110735213_[TARGET 125 NAME]_[ORGANIZER 40 NAME]
1.56391929116413_[TARGET 617 NAME]_[ORGANIZER 29 NAME]
1.57012391692_[TARGET 619 NAME]_[ORGANIZER 1 NAME]
1.5715999554704_[TARGET 172 NAME]_[ORGANIZER 2 NAME]
1.57453583229217_[TARGET 150 NAME]_[ORGANIZER 36 NAME]
1.5765348902581_[TARGET 52 NAME]_[ORGANIZER 25 NAME]
1.57663463302667_[TARGET 307 NAME]_[ORGANIZER 4 NAME]
1.57891348872637_[TARGET 379 NAME]_[ORGANIZER 6 NAME]
1.57956411735855_[TARGET 266 NAME]_[ORGANIZER 4 NAME]
1.58411389084514_[TARGET 226 NAME]_[ORGANIZER 12 NAME]
1.58620090993007_[TARGET 606 NAME]_[ORGANIZER 15 NAME]
1.58661948397851_[TARGET 587 NAME]_[ORGANIZER 24 NAME]
1.58835167889224_[TARGET 404 NAME]_[ORGANIZER 27 NAME]
1.59381903193284_[TARGET 71 NAME]_[ORGANIZER 8 NAME]
1.60120395645822_[TARGET 339 NAME]_[ORGANIZER 36 NAME]
1.60426179358043_[TARGET 495 NAME]_[ORGANIZER 1 NAME]
1.61705659478726_[TARGET 395 NAME]_[ORGANIZER 29 NAME]
1.61997315325308_[TARGET 300 NAME]_[ORGANIZER 12 NAME]
1.62013452180558_[TARGET 470 NAME]_[ORGANIZER 33 NAME]
1.62025720746124_[TARGET 142 NAME]_[ORGANIZER 10 NAME]
1.62774359903178_[TARGET 539 NAME]_[ORGANIZER 20 NAME]
1.6291830473368_[TARGET 129 NAME]_[ORGANIZER 19 NAME]
1.63488010583602_[TARGET 118 NAME]_[ORGANIZER 16 NAME]
1.63736695663799_[TARGET 517 NAME]_[ORGANIZER 31 NAME]
1.64078271556889_[TARGET 221 NAME]_[ORGANIZER 30 NAME]
1.64206376240755_[TARGET 247 NAME]_[ORGANIZER 27 NAME]
1.64212945426316_[TARGET 19 NAME]_[ORGANIZER 7 NAME]
1.64389551865658_[TARGET 158 NAME]_[ORGANIZER 27 NAME]
1.64822683789312_[TARGET 304 NAME]_[ORGANIZER 24 NAME]
1.65217304533301_[TARGET 457 NAME]_[ORGANIZER 1 NAME]
1.65520237525628_[TARGET 133 NAME]_[ORGANIZER 21 NAME]
1.66179555739984_[TARGET 551 NAME]_[ORGANIZER 13 NAME]
1.66332642796555_[TARGET 275 NAME]_[ORGANIZER 35 NAME]
1.66508445456924_[TARGET 37 NAME]_[ORGANIZER 24 NAME]
1.66663123496516_[TARGET 269 NAME]_[ORGANIZER 4 NAME]
1.66773163446278_[TARGET 254 NAME]_[ORGANIZER 29 NAME]
1.66844020115217_[TARGET 78 NAME]_[ORGANIZER 35 NAME]
1.67000200715871_[TARGET 575 NAME]_[ORGANIZER 8 NAME]
1.67646060349754_[TARGET 472 NAME]_[ORGANIZER 22 NAME]
1.67771305324959_[TARGET 603 NAME]_[ORGANIZER 15 NAME]
1.67905900199587_[TARGET 540 NAME]_[ORGANIZER 2 NAME]
1.68294522350394_[TARGET 206 NAME]_[ORGANIZER 18 NAME]
1.68390162195568_[TARGET 648 NAME]_[ORGANIZER 29 NAME]
1.68448524781512_[TARGET 643 NAME]_[ORGANIZER 38 NAME]
1.68511953309353_[TARGET 325 NAME]_[ORGANIZER 29 NAME]
1.68542894004285_[TARGET 72 NAME]_[ORGANIZER 34 NAME]
1.68718784255064_[TARGET 369 NAME]_[ORGANIZER 20 NAME]
1.68812034967083_[TARGET 602 NAME]_[ORGANIZER 16 NAME]
1.69241342064614_[TARGET 494 NAME]_[ORGANIZER 8 NAME]
1.69242020396918_[TARGET 577 NAME]_[ORGANIZER 8 NAME]
1.69319951289707_[TARGET 624 NAME]_[ORGANIZER 20 NAME]
1.69567883786399_[TARGET 279 NAME]_[ORGANIZER 38 NAME]
1.69692300409146_[TARGET 33 NAME]_[ORGANIZER 38 NAME]
1.69935326887038_[TARGET 187 NAME]_[ORGANIZER 34 NAME]
1.70069915758187_[TARGET 354 NAME]_[ORGANIZER 24 NAME]
1.70297896676502_[TARGET 327 NAME]_[ORGANIZER 7 NAME]
1.70857208941348_[TARGET 231 NAME]_[ORGANIZER 9 NAME]
1.71045853123826_[TARGET 571 NAME]_[ORGANIZER 29 NAME]
1.71643340616729_[TARGET 211 NAME]_[ORGANIZER 33 NAME]
1.72187694975714_[TARGET 266 NAME]_[ORGANIZER 21 NAME]
1.72457875452685_[TARGET 284 NAME]_[ORGANIZER 33 NAME]
1.72558996798467_[TARGET 40 NAME]_[ORGANIZER 40 NAME]
1.72970413829504_[TARGET 242 NAME]_[ORGANIZER 11 NAME]
1.73100927877787_[TARGET 220 NAME]_[ORGANIZER 6 NAME]
1.73172751214979_[TARGET 407 NAME]_[ORGANIZER 22 NAME]
1.73978606660143_[TARGET 179 NAME]_[ORGANIZER 21 NAME]
1.74198939011724_[TARGET 364 NAME]_[ORGANIZER 2 NAME]
1.74235728054588_[TARGET 541 NAME]_[ORGANIZER 34 NAME]
1.74247174835632_[TARGET 327 NAME]_[ORGANIZER 23 NAME]
1.74299515207474_[TARGET 140 NAME]_[ORGANIZER 11 NAME]
1.74536975338541_[TARGET 383 NAME]_[ORGANIZER 4 NAME]
1.74942075257086_[TARGET 166 NAME]_[ORGANIZER 37 NAME]
1.7533444801632_[TARGET 33 NAME]_[ORGANIZER 2 NAME]
1.75419950633641_[TARGET 590 NAME]_[ORGANIZER 21 NAME]
1.75498000357387_[TARGET 316 NAME]_[ORGANIZER 40 NAME]
1.75961437435512_[TARGET 505 NAME]_[ORGANIZER 8 NAME]
1.76147642570185_[TARGET 81 NAME]_[ORGANIZER 16 NAME]
1.76421251020185_[TARGET 540 NAME]_[ORGANIZER 24 NAME]
1.76702591321217_[TARGET 36 NAME]_[ORGANIZER 16 NAME]
1.76827723425658_[TARGET 456 NAME]_[ORGANIZER 36 NAME]
1.77264567258547_[TARGET 204 NAME]_[ORGANIZER 8 NAME]
1.7831900574532_[TARGET 277 NAME]_[ORGANIZER 11 NAME]
1.78435273278543_[TARGET 628 NAME]_[ORGANIZER 8 NAME]
1.78548895292579_[TARGET 68 NAME]_[ORGANIZER 31 NAME]
1.78898445363894_[TARGET 328 NAME]_[ORGANIZER 18 NAME]
1.78905633621563_[TARGET 450 NAME]_[ORGANIZER 8 NAME]
1.78959203186262_[TARGET 309 NAME]_[ORGANIZER 25 NAME]
1.79315030061026_[TARGET 59 NAME]_[ORGANIZER 37 NAME]
1.79369448975789_[TARGET 501 NAME]_[ORGANIZER 39 NAME]
1.79393615863267_[TARGET 477 NAME]_[ORGANIZER 3 NAME]
1.79815193075473_[TARGET 593 NAME]_[ORGANIZER 12 NAME]
1.79881862884576_[TARGET 109 NAME]_[ORGANIZER 2 NAME]
1.7991660974131_[TARGET 253 NAME]_[ORGANIZER 4 NAME]
1.79999216398112_[TARGET 262 NAME]_[ORGANIZER 6 NAME]
1.80002890498174_[TARGET 323 NAME]_[ORGANIZER 23 NAME]
1.80971546195488_[TARGET 330 NAME]_[ORGANIZER 3 NAME]
1.81197682148217_[TARGET 39 NAME]_[ORGANIZER 25 NAME]
1.81282353733796_[TARGET 287 NAME]_[ORGANIZER 23 NAME]
1.81402726135928_[TARGET 52 NAME]_[ORGANIZER 14 NAME]
1.81636572414265_[TARGET 91 NAME]_[ORGANIZER 17 NAME]
1.81744853960961_[TARGET 458 NAME]_[ORGANIZER 4 NAME]
1.81903962244723_[TARGET 498 NAME]_[ORGANIZER 22 NAME]
1.82101412138039_[TARGET 550 NAME]_[ORGANIZER 14 NAME]
1.82125823069481_[TARGET 188 NAME]_[ORGANIZER 21 NAME]
1.82369357997063_[TARGET 246 NAME]_[ORGANIZER 19 NAME]
1.82527322384084_[TARGET 510 NAME]_[ORGANIZER 13 NAME]
1.8289511815116_[TARGET 110 NAME]_[ORGANIZER 13 NAME]
1.83126302468064_[TARGET 298 NAME]_[ORGANIZER 3 NAME]
1.83364165997417_[TARGET 88 NAME]_[ORGANIZER 13 NAME]
1.83385088261296_[TARGET 581 NAME]_[ORGANIZER 10 NAME]
1.83583558619491_[TARGET 15 NAME]_[ORGANIZER 39 NAME]
1.8385956747194_[TARGET 614 NAME]_[ORGANIZER 14 NAME]
1.83864506831642_[TARGET 628 NAME]_[ORGANIZER 19 NAME]
1.83977279258915_[TARGET 356 NAME]_[ORGANIZER 36 NAME]
1.84118052159629_[TARGET 480 NAME]_[ORGANIZER 14 NAME]
1.84299477505098_[TARGET 568 NAME]_[ORGANIZER 12 NAME]
1.84838001330293_[TARGET 67 NAME]_[ORGANIZER 3 NAME]
1.84991283214635_[TARGET 358 NAME]_[ORGANIZER 31 NAME]
1.85298279038627_[TARGET 14 NAME]_[ORGANIZER 1 NAME]
1.85459029961326_[TARGET 630 NAME]_[ORGANIZER 28 NAME]
